date;open;high;low;close;DOLLAR;volume
2015-08-13;3.4505999088287354;3.523200035095215;3.4505999088287354;3.475100040435791;3.475100040435791;0
2015-08-14;3.519700050354004;3.5209999084472656;3.4584999084472656;3.5192999839782715;3.5192999839782715;0
2015-08-17;3.484299898147583;3.5018999576568604;3.458699941635132;3.4779000282287598;3.4779000282287598;0
2015-08-18;3.4691998958587646;3.499300003051758;3.4588000774383545;3.476599931716919;3.476599931716919;0
2015-08-19;3.464600086212158;3.504300117492676;3.4549999237060547;3.464900016784668;3.464900016784668;0
2015-08-20;3.4883999824523926;3.5148000717163086;3.4565999507904053;3.488300085067749;3.488300085067749;0
2015-08-21;3.458400011062622;3.498199939727783;3.4414000511169434;3.4577999114990234;3.4577999114990234;0
2015-08-24;3.501699924468994;3.5755999088287354;3.484800100326538;3.497999906539917;3.497999906539917;0
2015-08-25;3.5473999977111816;3.5536999702453613;3.5104000568389893;3.548099994659424;3.548099994659424;0
2015-08-26;3.6129000186920166;3.6498000621795654;3.5827999114990234;3.6115000247955322;3.6115000247955322;0
2015-08-27;3.594099998474121;3.594099998474121;3.5415000915527344;3.594099998474121;3.594099998474121;0
2015-08-28;3.5510001182556152;3.5954999923706055;3.5376999378204346;3.5501999855041504;3.5501999855041504;0
2015-08-31;3.559499979019165;3.677000045776367;3.559499979019165;3.578700065612793;3.578700065612793;0
